symmetric,input_dim,latent_dim,target_ratio,ratio,hidden_layers,seed,mse_mean,mse_std,mse_p95,mae_mean,mae_std
False,256,16,16,16.0,2,47,10.933844,16.342274,41.90115947723385,2.4285684,1.5603179
True,256,16,16,16.0,2,48,11.7105055,20.563486,29.90368452072142,2.533117,1.5679898
False,256,16,16,16.0,2,48,12.8206215,19.254358,45.02389869689935,2.6086597,1.7582201
True,256,16,16,16.0,2,49,11.626117,18.911041,42.12895851135245,2.4762342,1.6212167
False,256,16,16,16.0,2,49,13.802404,25.510756,55.093420028686374,2.6190746,1.9186751
True,256,8,32,32.0,2,0,14.639935,16.669516,50.87167568206775,2.8819191,1.6107041
False,256,8,32,32.0,2,0,17.775488,37.304054,55.3946002960205,2.9796178,2.1574388
True,256,8,32,32.0,2,1,13.596676,19.566147,42.57265033721922,2.7105277,1.7098961
False,256,8,32,32.0,2,1,16.088228,33.15246,53.11945514678947,2.8358624,2.0744312
True,256,8,32,32.0,2,2,14.960351,26.459291,50.866871070861805,2.8592494,1.8509872
False,256,8,32,32.0,2,2,24.481153,75.97372,58.723046874999945,3.2269852,2.9029183
True,256,8,32,32.0,2,3,12.434162,16.059301,41.570574951171864,2.600136,1.5891833
False,256,8,32,32.0,2,3,22.74303,70.19807,52.96388759613016,3.0804482,2.8152175
True,256,8,32,32.0,2,4,12.544461,14.854746,44.10712699890127,2.6669385,1.510089
False,256,8,32,32.0,2,4,23.232578,57.036102,69.36460628509491,3.1468492,2.8080966
True,256,8,32,32.0,2,5,13.445994,18.185581,44.74522094726548,2.759327,1.5685656
False,256,8,32,32.0,2,5,21.389364,62.809982,57.4587688446043,3.0558593,2.6888864
True,256,8,32,32.0,2,6,15.249503,19.144438,50.75609474182122,2.8939905,1.7522974
False,256,8,32,32.0,2,6,18.56773,40.529583,53.49033966064444,2.9500308,2.342678
True,256,8,32,32.0,2,7,15.51156,26.60431,44.1349216461181,2.8482506,1.8853855
False,256,8,32,32.0,2,7,21.991743,52.41621,59.79651927947985,3.2553747,2.535186
True,256,8,32,32.0,2,8,15.373799,25.943367,45.131848335266106,2.8276317,1.9025129
False,256,8,32,32.0,2,8,18.15246,36.959835,53.18010177612294,2.930349,2.2754219
True,256,8,32,32.0,2,9,17.397263,42.480335,53.460571670532175,2.9216647,2.177497
False,256,8,32,32.0,2,9,21.663244,64.338104,59.699641418457,3.008835,2.732759
True,256,8,32,32.0,2,10,16.861431,29.6838,61.56448192596433,2.8865266,2.1078837
False,256,8,32,32.0,2,10,13.218822,17.423487,48.05903654098491,2.7419536,1.566462
True,256,8,32,32.0,2,11,16.627226,28.329975,55.21266059875479,2.8807201,2.0819185
False,256,8,32,32.0,2,11,20.911509,64.71821,48.809850692749016,2.9836717,2.6867537
True,256,8,32,32.0,2,12,11.090087,13.336134,38.25212593078612,2.5104468,1.3934059
False,256,8,32,32.0,2,12,18.729664,29.974117,80.8331546783447,3.0873895,2.1590078
True,256,8,32,32.0,2,13,22.82953,25.162216,61.954064178466744,3.6499078,1.964176
False,256,8,32,32.0,2,13,23.55731,77.319435,57.32405509948721,3.0738604,2.9326143
True,256,8,32,32.0,2,14,15.8129,16.931608,48.482409667968746,3.0198998,1.6608871
False,256,8,32,32.0,2,14,21.686186,56.575188,62.067093849182065,3.09266,2.676402
True,256,8,32,32.0,2,15,18.591969,42.137814,45.48354644775389,3.0681572,2.2098124
False,256,8,32,32.0,2,15,20.33533,64.558014,50.42829704284662,2.856059,2.7177176
True,256,8,32,32.0,2,16,16.785666,20.276068,48.380974578857376,3.100378,1.766033
False,256,8,32,32.0,2,16,24.402777,60.956833,53.8076225280761,3.3721187,2.7077491
True,256,8,32,32.0,2,17,14.550592,19.947418,47.74680175781249,2.7816792,1.740447
False,256,8,32,32.0,2,17,17.57451,43.960407,45.71208019256588,2.8011744,2.3607094
True,256,8,32,32.0,2,18,15.223968,21.97328,64.34589805603005,2.869644,1.7553369
False,256,8,32,32.0,2,18,21.337946,56.857437,59.211644363403295,3.1016173,2.6180174
True,256,8,32,32.0,2,19,14.892381,24.57791,41.8685611724853,2.8837183,1.7364277
False,256,8,32,32.0,2,19,12.342665,16.370325,51.413993835449155,2.62746,1.5498173
True,256,8,32,32.0,2,20,13.568365,16.389372,42.328416633605926,2.7405176,1.6048728
False,256,8,32,32.0,2,20,20.734583,45.648396,64.59452896118164,3.0773506,2.5422413
True,256,8,32,32.0,2,21,30.315065,107.984344,64.05833091735836,3.660251,3.1087198
False,256,8,32,32.0,2,21,24.1526,72.04009,55.787680625915385,3.1292522,2.9579434
True,256,8,32,32.0,2,22,14.173013,19.712458,57.171439170837246,2.8059483,1.6552844
False,256,8,32,32.0,2,22,23.134092,64.06804,58.20508270263671,3.1185114,2.833741
True,256,8,32,32.0,2,23,21.309156,38.598415,67.08532524108877,3.2887604,2.2947927
False,256,8,32,32.0,2,23,16.21665,30.728151,57.10267944335926,2.82262,2.0359392
True,256,8,32,32.0,2,24,13.638161,24.327942,47.5606752395629,2.6543612,1.7938424
False,256,8,32,32.0,2,24,19.27883,59.473717,60.10965270996088,2.9157746,2.5218492
True,256,8,32,32.0,2,25,17.070269,21.61895,61.92555999755846,3.0246603,1.9165083
False,256,8,32,32.0,2,25,20.583014,62.460255,52.46726436614984,2.9130657,2.707392
True,256,8,32,32.0,2,26,12.630017,13.186604,46.45654582977294,2.7201393,1.4180062
False,256,8,32,32.0,2,26,17.947302,52.40139,58.427955627441364,2.8346372,2.3916936
True,256,8,32,32.0,2,27,13.293589,17.291813,52.85251922607413,2.6979237,1.5983927
False,256,8,32,32.0,2,27,20.837551,50.540928,54.68636722564697,3.0553706,2.557724
True,256,8,32,32.0,2,28,16.250904,29.493814,54.86831321716307,2.9374328,1.9660976
False,256,8,32,32.0,2,28,18.272196,37.39657,64.88971118926995,2.91455,2.316429
True,256,8,32,32.0,2,29,14.374975,15.818484,40.903680801391594,2.839433,1.5560277
False,256,8,32,32.0,2,29,14.737543,23.370794,59.4018154144287,2.7182138,1.927653
True,256,8,32,32.0,2,30,14.64291,18.555824,56.57315292358383,2.798217,1.761424
False,256,8,32,32.0,2,30,16.085245,23.938692,49.69134826660152,2.893855,1.8991598
True,256,8,32,32.0,2,31,14.104329,15.631972,47.36008224487303,2.8155944,1.597148
False,256,8,32,32.0,2,31,18.186663,44.16026,52.92813625335693,2.9462483,2.2623413
True,256,8,32,32.0,2,32,22.151308,64.28991,48.91313858032221,3.1613712,2.6264076
False,256,8,32,32.0,2,32,16.28368,27.760216,41.45252819061278,2.8927498,1.9446037
True,256,8,32,32.0,2,33,17.56076,40.129654,49.7876359939575,2.8957722,2.2480655
False,256,8,32,32.0,2,33,20.109278,54.458035,51.85244350433349,2.9301398,2.6241105
True,256,8,32,32.0,2,34,13.792828,17.38287,39.817787361145015,2.7173953,1.6426469
False,256,8,32,32.0,2,34,24.622643,83.75762,58.94338226318353,3.2443974,2.9055717
True,256,8,32,32.0,2,35,14.691137,19.736353,42.73388099670407,2.8590581,1.6882907
False,256,8,32,32.0,2,35,16.808441,41.35057,52.70055408477777,2.8121057,2.216629
True,256,8,32,32.0,2,36,17.072903,26.16186,58.81838207244867,3.005432,1.95861
False,256,8,32,32.0,2,36,19.760561,42.302433,65.73293724060046,3.0159957,2.4549055
True,256,8,32,32.0,2,37,14.04158,19.122528,35.60637207031245,2.7952263,1.6494536
False,256,8,32,32.0,2,37,19.179964,45.501007,63.27470245361323,2.9696572,2.4216874
True,256,8,32,32.0,2,38,16.873188,17.118666,55.306072044372534,3.1799867,1.6475213
False,256,8,32,32.0,2,38,15.912078,30.855627,47.79510116577147,2.8591583,1.9599445
True,256,8,32,32.0,2,39,26.102034,74.91152,62.67525177001946,3.4753022,2.8144143
False,256,8,32,32.0,2,39,20.341448,46.05786,54.59336643218987,3.1886964,2.3360255
True,256,8,32,32.0,2,40,16.298853,24.255796,60.51175842285148,2.8951402,1.929868
False,256,8,32,32.0,2,40,24.242779,67.533516,61.5782444000244,3.2029595,2.9233549
True,256,8,32,32.0,2,41,14.977836,19.564945,45.57870063781737,2.923969,1.6998276
False,256,8,32,32.0,2,41,16.560219,22.057116,56.68419284820547,3.0162494,1.8657725
True,256,8,32,32.0,2,42,13.547229,21.564167,44.16411857604971,2.69295,1.6844163
False,256,8,32,32.0,2,42,13.846122,18.128912,54.26803169250488,2.7259593,1.677646
True,256,8,32,32.0,2,43,15.297419,22.675953,47.27764549255357,2.8612409,1.8172257
False,256,8,32,32.0,2,43,16.51172,31.981712,53.33197002410883,2.905248,2.1046999
True,256,8,32,32.0,2,44,16.27618,28.636349,62.2469619750976,2.835852,1.9034518
False,256,8,32,32.0,2,44,22.633652,75.07687,55.221061515808096,3.0350997,2.8588555
True,256,8,32,32.0,2,45,17.731438,33.412384,65.00553684234617,2.9962413,2.1189194
False,256,8,32,32.0,2,45,23.603941,82.01944,57.57376251220699,3.198822,2.8159163
True,256,8,32,32.0,2,46,15.174204,16.797445,42.670535850524885,2.9601583,1.6368722
False,256,8,32,32.0,2,46,28.66936,97.83051,50.93157157897947,3.2717247,3.3901575
True,256,8,32,32.0,2,47,12.266177,15.186744,41.89435977935788,2.6008208,1.4901605
False,256,8,32,32.0,2,47,39.373184,179.88959,82.38094482421873,3.6719537,4.1198964
True,256,8,32,32.0,2,48,15.81497,25.958004,52.94560508728019,2.82025,1.9447796
False,256,8,32,32.0,2,48,12.421916,17.181715,37.92569370269774,2.6237304,1.5328304
True,256,8,32,32.0,2,49,14.827894,25.181234,44.517217826843215,2.7718766,1.9117084
False,256,8,32,32.0,2,49,16.622667,21.081718,55.66258010864257,3.031121,1.7814963
True,512,256,2,2.0,2,0,53.331753,129.19658,93.99957275390625,5.084177,3.9645693
False,512,256,2,2.0,2,0,94.1668,107.99591,264.22120666503906,7.2777786,4.090758
True,512,256,2,2.0,2,1,49.46753,69.17982,138.8450164794922,5.168417,3.256826
False,512,256,2,2.0,2,1,15.785007,13.8048935,40.38018608093262,3.0759451,1.3691517
True,512,256,2,2.0,2,2,20.330671,24.60756,43.34103012084961,3.4158323,1.7277398
False,512,256,2,2.0,2,2,19.368675,22.337452,56.12951850891113,3.3088627,1.8440237
True,512,256,2,2.0,2,3,73.01719,119.86302,234.98824310302734,6.1562777,4.139653
False,512,256,2,2.0,2,3,37.991863,41.845806,120.61453247070312,4.6281376,2.7806222
True,512,256,2,2.0,2,4,81.21761,120.63405,230.87870025634766,6.6339307,4.1657467
False,512,256,2,2.0,2,4,74.357544,209.48473,122.24987030029297,5.8225994,4.856448
True,512,256,2,2.0,2,5,22.857162,25.70251,65.70042610168457,3.585739,1.9027892
False,512,256,2,2.0,2,5,32.686386,38.083076,80.48361206054688,4.3745823,2.3796785
True,512,256,2,2.0,2,6,47.640537,95.301216,141.57514190673828,4.8105683,3.6932952
False,512,256,2,2.0,2,6,25.82353,21.250704,65.48630142211914,3.9960742,1.7646496
True,512,256,2,2.0,2,7,101.35822,135.60481,285.34857177734375,7.4474535,4.730932
False,512,256,2,2.0,2,7,45.50146,163.8753,51.72793197631836,3.9050283,4.4778075
True,512,256,2,2.0,2,8,483.63757,333.50153,1110.72119140625,17.873177,6.6324
False,512,256,2,2.0,2,8,24.780529,48.43901,69.31710433959961,3.5622313,2.5065656
True,512,256,2,2.0,2,9,67.09174,216.77249,157.7399673461914,4.992739,5.21139
False,512,256,2,2.0,2,9,60.127186,213.67401,118.82228469848633,4.649848,5.0394907
True,512,256,2,2.0,2,10,36.786373,60.642754,100.60298156738281,4.342248,3.0481284
False,512,256,2,2.0,2,10,39.108192,86.485825,92.26411437988281,4.3596587,3.22687
True,512,256,2,2.0,2,11,145.91962,179.3293,403.5543670654297,9.046506,5.3839355
False,512,256,2,2.0,2,11,35.529053,64.93853,131.78144454956055,3.9544773,3.1560135
True,512,256,2,2.0,2,12,39.336308,45.18902,132.55835723876953,4.659424,2.6894503
False,512,256,2,2.0,2,12,30.044254,56.32476,104.25519561767578,3.7081807,3.1224883
True,512,256,2,2.0,2,13,45.161297,60.297253,111.5457992553711,5.135709,2.8613384
False,512,256,2,2.0,2,13,38.36339,64.1292,114.11079025268555,4.2901416,3.1305137
True,512,256,2,2.0,2,14,360.70663,581.2143,1371.8928833007812,13.482723,9.530982
False,512,256,2,2.0,2,14,44.01212,170.75494,60.114959716796875,3.9012127,4.231548
True,512,256,2,2.0,2,15,32.278824,33.51385,107.54566955566406,4.3568077,2.29112
False,512,256,2,2.0,2,15,23.303291,43.930695,51.60418510437012,3.348608,2.3708587
True,512,256,2,2.0,2,16,46.326057,71.297134,221.2754669189453,4.875029,3.4131484
False,512,256,2,2.0,2,16,168.24196,291.83447,439.6472930908203,9.419601,5.849178
True,512,256,2,2.0,2,17,349.2859,1370.4142,554.5396728515625,10.834082,12.22233
False,512,256,2,2.0,2,17,42.423138,102.05893,93.71408081054688,4.437787,3.390743
True,512,256,2,2.0,2,18,380.92096,1228.8313,1269.8546142578125,11.413194,12.433794
False,512,256,2,2.0,2,18,88.20103,267.4749,160.85977172851562,6.072683,5.3897567
True,512,256,2,2.0,2,19,62.37626,98.14494,187.05612182617188,5.7701306,3.8149416
False,512,256,2,2.0,2,19,65.456375,202.5018,120.01258087158203,5.1819496,4.973743
True,512,256,2,2.0,2,20,100.808586,272.57306,223.80623626708984,6.7751937,5.6264153
False,512,256,2,2.0,2,20,63.40453,269.75247,108.70938110351562,4.375099,5.0847697
True,512,256,2,2.0,2,21,286.69647,588.20874,893.437744140625,11.322992,9.308426
False,512,256,2,2.0,2,21,30.084185,50.80416,114.02791595458984,3.9124188,2.7754743
True,512,256,2,2.0,2,22,77.25224,112.934326,293.1277542114258,6.2992997,4.217603
False,512,256,2,2.0,2,22,45.638847,60.970673,162.0047836303711,5.0123415,3.1371124
True,512,256,2,2.0,2,23,126.91993,242.33766,369.7535095214844,7.7424946,5.8446016
False,512,256,2,2.0,2,23,38.691578,70.55177,129.88134384155273,4.288956,3.2899165
True,512,256,2,2.0,2,24,84.74941,101.93856,305.3368835449219,6.786835,4.06503
False,512,256,2,2.0,2,24,34.589306,79.99081,79.43294906616211,3.8861213,3.3205183
True,512,256,2,2.0,2,25,48.28101,162.66347,61.191415786743164,4.2916117,4.333527
False,512,256,2,2.0,2,25,32.60674,50.581696,121.80084609985352,4.0901823,2.7654731
True,512,256,2,2.0,2,26,126.107414,448.3952,230.24518585205078,6.7215343,7.142996
False,512,256,2,2.0,2,26,22.500889,33.324604,54.23905372619629,3.4677508,1.9961828
True,512,256,2,2.0,2,27,234.79106,400.18744,540.4167022705078,11.3177,7.0904336
False,512,256,2,2.0,2,27,30.693005,66.40322,91.58522415161133,3.8423228,2.8827877
True,512,256,2,2.0,2,28,41.35207,67.64597,114.95138931274414,4.634571,2.7884068
False,512,256,2,2.0,2,28,23.221958,23.971205,66.79006958007812,3.660345,1.9909691
True,512,256,2,2.0,2,29,178.46184,171.81668,451.5854187011719,10.227699,5.289847
False,512,256,2,2.0,2,29,25.82823,26.257782,84.526123046875,3.809604,2.2496772
True,512,256,2,2.0,2,30,158.72144,272.87842,424.0408020019531,9.1126175,5.8603835
False,512,256,2,2.0,2,30,26.272846,28.1712,93.45371627807617,3.8553996,2.2464926
True,512,256,2,2.0,2,31,50.40338,73.745224,168.87893676757812,5.1488476,3.6100452
False,512,256,2,2.0,2,31,25.208273,34.784473,106.47608947753906,3.627494,2.480824
True,512,256,2,2.0,2,32,19.134565,16.922783,46.607078552246094,3.3736522,1.5044732
False,512,256,2,2.0,2,32,37.148705,91.81333,119.43743133544922,4.060277,3.493451
True,512,256,2,2.0,2,33,239.62027,916.7746,333.61485290527344,9.297813,9.617766
False,512,256,2,2.0,2,33,29.211447,46.95018,68.76743698120117,3.944596,2.6830986
True,512,256,2,2.0,2,34,48.130245,49.011433,131.77295684814453,5.2778015,2.8300257
False,512,256,2,2.0,2,34,35.570873,28.99361,89.78487014770508,4.70664,2.1564977
True,512,256,2,2.0,2,35,87.50643,239.00348,167.3247528076172,6.1520495,5.4338984
False,512,256,2,2.0,2,35,29.741096,39.69897,107.20585250854492,3.9378765,2.355715
True,512,256,2,2.0,2,36,18.841486,16.313688,53.57748603820801,3.3358467,1.5793562
False,512,256,2,2.0,2,36,39.27507,94.35408,117.89350891113281,4.1588655,3.4719174
True,512,256,2,2.0,2,37,61.346813,77.412025,149.61235809326172,5.980345,3.2259228
False,512,256,2,2.0,2,37,40.57841,121.092224,89.99421691894531,4.093774,3.7808545
True,512,256,2,2.0,2,38,75.2497,88.42093,165.5166244506836,6.6180277,3.2994266
False,512,256,2,2.0,2,38,51.653946,108.31979,175.74687957763672,4.7766047,4.0570254
True,512,256,2,2.0,2,39,78.740715,223.56895,300.03358459472656,5.323698,5.6929283
False,512,256,2,2.0,2,39,30.4298,35.649582,88.88728332519531,4.151836,2.418213
True,512,256,2,2.0,2,40,95.74779,140.41443,204.79654693603516,7.302941,4.3902006
False,512,256,2,2.0,2,40,75.30101,109.32259,303.0986328125,6.171433,4.2007313
True,512,256,2,2.0,2,41,41.323788,50.41675,118.50238418579102,4.7870436,2.8292542
False,512,256,2,2.0,2,41,23.019009,38.43269,72.06277465820312,3.4060373,2.3687103
True,512,256,2,2.0,2,42,64.314156,132.14447,180.33197784423828,5.6784153,4.112695
False,512,256,2,2.0,2,42,41.510757,133.92369,95.31851196289062,4.065496,3.9163487
True,512,256,2,2.0,2,43,44.108112,44.98729,123.35174560546875,5.0492845,2.6774418
False,512,256,2,2.0,2,43,28.867476,54.807682,73.6914291381836,3.9795814,2.657073
True,512,256,2,2.0,2,44,236.15001,716.02563,895.3980712890625,8.986658,9.647202
False,512,256,2,2.0,2,44,29.697153,102.41776,40.19195747375488,3.497993,3.2578259
True,512,256,2,2.0,2,45,114.55668,227.47896,273.61328125,7.74111,5.3064733
False,512,256,2,2.0,2,45,33.336563,27.421108,82.87020111083984,4.5496044,1.9527559
True,512,256,2,2.0,2,46,36.21298,66.98075,75.76370620727539,4.2933106,2.8873582
False,512,256,2,2.0,2,46,35.454002,69.161,127.25339889526367,4.114614,3.1443677
True,512,256,2,2.0,2,47,121.00316,384.7733,215.90888214111328,6.976434,6.6658244
False,512,256,2,2.0,2,47,51.327858,143.5946,258.79883575439453,4.4043164,4.511595
True,512,256,2,2.0,2,48,28.714512,45.05914,75.24629211425781,3.936068,2.5343864
False,512,256,2,2.0,2,48,59.072666,203.6799,112.84679412841797,4.7361007,4.839601
True,512,256,2,2.0,2,49,93.50714,199.8702,264.8057861328125,6.5628343,5.335532
False,512,256,2,2.0,2,49,55.194576,84.19666,223.39337158203125,5.3447175,3.5581656
True,512,128,4,4.0,2,0,40.82987,38.146378,96.29277038574219,4.904978,2.4039478
False,512,128,4,4.0,2,0,30.270262,28.390059,86.61178970336914,4.2005267,2.1973577
True,512,128,4,4.0,2,1,22.746206,22.463472,67.29492568969727,3.61086,1.8652673
False,512,128,4,4.0,2,1,22.886868,20.533878,65.85024833679199,3.6805706,1.8724732
True,512,128,4,4.0,2,2,31.16795,41.485386,95.63258743286133,4.0416527,2.6763475
False,512,128,4,4.0,2,2,35.65069,99.79793,84.01058578491211,3.9240944,3.5550947
True,512,128,4,4.0,2,3,48.05082,65.88838,133.8065185546875,4.9642987,3.2227876
False,512,128,4,4.0,2,3,30.574032,101.69234,51.70894241333008,3.5519202,3.3174286
True,512,128,4,4.0,2,4,27.03541,28.63039,87.49101257324219,4.000769,1.9287951
False,512,128,4,4.0,2,4,21.39152,18.807396,54.3016471862793,3.58534,1.7094425
True,512,128,4,4.0,2,5,27.6253,41.650402,86.91937255859375,3.8536198,2.5230384
False,512,128,4,4.0,2,5,33.300064,44.699726,123.8884048461914,4.281035,2.7165546
True,512,128,4,4.0,2,6,35.29506,55.584747,80.18087005615234,4.4364805,2.7479753
False,512,128,4,4.0,2,6,16.79275,20.043812,61.28133010864258,2.9985385,1.8938978
True,512,128,4,4.0,2,7,80.66624,102.49557,226.02396392822266,6.643503,4.1651535
False,512,128,4,4.0,2,7,21.712124,23.778776,57.25351142883301,3.5660436,1.9351397
True,512,128,4,4.0,2,8,18.18497,17.20545,54.23941230773926,3.2389243,1.6690316
False,512,128,4,4.0,2,8,45.771595,128.66837,66.63566970825195,4.6503944,3.8512967
True,512,128,4,4.0,2,9,33.97134,73.28473,90.33326721191406,3.9853477,3.1988592
False,512,128,4,4.0,2,9,17.249458,17.632406,43.16250991821289,3.2200127,1.5567002
True,512,128,4,4.0,2,10,29.951084,24.817982,62.857688903808594,4.30857,1.838442
False,512,128,4,4.0,2,10,57.174107,109.70828,153.28240203857422,5.36356,3.921113
True,512,128,4,4.0,2,11,177.61981,227.04536,509.7519836425781,10.352473,5.226305
False,512,128,4,4.0,2,11,21.802309,27.527521,73.32768249511719,3.4212415,2.0534353
True,512,128,4,4.0,2,12,65.50559,85.30846,201.92839813232422,5.9442134,3.9404762
False,512,128,4,4.0,2,12,34.8309,66.24269,122.08709716796875,4.091457,3.2000706
True,512,128,4,4.0,2,13,25.633425,25.681562,82.01860809326172,3.8879285,1.9897029
False,512,128,4,4.0,2,13,28.247171,36.16205,76.69966888427734,3.9382105,2.3829026
True,512,128,4,4.0,2,14,30.60704,46.78449,84.61328506469727,3.9747596,2.5860512
False,512,128,4,4.0,2,14,23.510517,38.134117,58.48095703125,3.4996,2.3319192
True,512,128,4,4.0,2,15,80.7113,107.98216,205.4991455078125,6.6268373,3.9913814
False,512,128,4,4.0,2,15,55.73338,104.606995,182.72206115722656,5.0438137,4.0304494
True,512,128,4,4.0,2,16,77.015396,148.98903,261.23297119140625,5.829388,4.6778383
False,512,128,4,4.0,2,16,43.4255,94.134445,115.85543823242188,4.458385,3.6655478
True,512,128,4,4.0,2,17,23.031595,17.972778,54.62091636657715,3.7122626,1.7282045
False,512,128,4,4.0,2,17,41.953327,114.11998,89.35280227661133,4.425654,3.6591575
True,512,128,4,4.0,2,18,39.419956,40.44652,116.88700103759766,4.7737317,2.488439
False,512,128,4,4.0,2,18,17.832344,20.169767,51.75227355957031,3.238639,1.7148314
True,512,128,4,4.0,2,19,26.43627,25.197521,61.640445709228516,3.9192448,1.9544017
False,512,128,4,4.0,2,19,24.619635,24.553795,61.00286674499512,3.804716,2.093355
True,512,128,4,4.0,2,20,26.148664,21.70906,70.01016616821289,3.942004,1.8678896
False,512,128,4,4.0,2,20,22.541355,40.52415,52.54018020629883,3.429177,2.3749633
True,512,128,4,4.0,2,21,61.959442,65.47256,129.66305923461914,6.083648,3.180267
False,512,128,4,4.0,2,21,38.407166,127.60694,55.32172966003418,3.915692,3.8015504
True,512,128,4,4.0,2,22,18.800348,17.764544,54.39830207824707,3.3149061,1.5534185
False,512,128,4,4.0,2,22,50.13581,176.21217,113.83294296264648,4.1159916,4.5427313
True,512,128,4,4.0,2,23,48.211975,116.42598,120.89538192749023,4.608818,3.8975537
False,512,128,4,4.0,2,23,21.144125,24.26415,73.79115676879883,3.486481,1.9920844
True,512,128,4,4.0,2,24,50.492626,61.74224,152.2288055419922,5.2891912,3.1801069
False,512,128,4,4.0,2,24,31.631327,88.57251,62.043745040893555,3.6133995,3.393569
True,512,128,4,4.0,2,25,28.521126,22.591938,71.83160400390625,4.188105,1.8795567
False,512,128,4,4.0,2,25,17.55616,21.582739,46.66897201538086,3.1658332,1.8240385
True,512,128,4,4.0,2,26,55.019497,51.147198,165.54851531982422,5.634126,3.2205596
False,512,128,4,4.0,2,26,25.989979,34.019638,94.0731430053711,3.797699,2.3968782
True,512,128,4,4.0,2,27,73.5814,127.308525,139.28782653808594,6.1837354,4.105198
False,512,128,4,4.0,2,27,42.314133,34.004673,115.34571075439453,5.0779943,2.38669
True,512,128,4,4.0,2,28,29.747435,28.825783,78.17074203491211,4.1967263,2.1932776
False,512,128,4,4.0,2,28,16.553482,16.991215,48.05929183959961,3.1314466,1.6215929
True,512,128,4,4.0,2,29,32.59931,28.00496,92.95767211914062,4.358519,1.9980501
False,512,128,4,4.0,2,29,23.194107,25.224749,63.67830276489258,3.6182995,2.00646
True,512,128,4,4.0,2,30,62.288544,86.25524,218.58917999267578,5.798892,4.0844994
False,512,128,4,4.0,2,30,19.977533,18.662682,51.36073303222656,3.4345558,1.7866476
True,512,128,4,4.0,2,31,33.680367,26.92313,92.55931091308594,4.540401,1.886676
False,512,128,4,4.0,2,31,21.554592,32.551193,70.9587173461914,3.3481443,2.2363505
True,512,128,4,4.0,2,32,106.29412,471.25897,114.8851318359375,5.6997566,7.017177
False,512,128,4,4.0,2,32,22.32341,48.054417,48.26461410522461,3.3171315,2.464343
True,512,128,4,4.0,2,33,25.908157,31.220522,82.03585052490234,3.7145925,2.1353886
False,512,128,4,4.0,2,33,28.329575,57.732567,64.24542045593262,3.8003926,2.7288349
True,512,128,4,4.0,2,34,75.07089,68.14724,166.36389923095703,6.7956357,3.302821
False,512,128,4,4.0,2,34,20.326874,22.387224,54.7927188873291,3.3731878,1.861962
True,512,128,4,4.0,2,35,26.037027,27.824081,85.15860366821289,3.8843646,2.0801916
False,512,128,4,4.0,2,35,27.050106,24.83775,77.168701171875,3.9679925,2.0007327
True,512,128,4,4.0,2,36,20.816607,18.770136,58.19879913330078,3.5179138,1.6191183
False,512,128,4,4.0,2,36,42.232327,114.706924,92.19448852539062,4.3707356,3.7890193
True,512,128,4,4.0,2,37,46.52408,43.172695,143.04685974121094,5.2025294,2.8177433
False,512,128,4,4.0,2,37,23.598587,42.281776,60.15461349487305,3.35156,2.3912675
True,512,128,4,4.0,2,38,67.6074,75.52323,217.60572814941406,6.05045,3.7328117
False,512,128,4,4.0,2,38,35.0163,99.88642,60.61619758605957,3.763554,3.524938
True,512,128,4,4.0,2,39,24.319477,25.878876,80.09111785888672,3.6852608,2.2275152
False,512,128,4,4.0,2,39,17.684422,16.96741,54.29728889465332,3.3009856,1.5099243
True,512,128,4,4.0,2,40,241.8452,345.12445,834.9206848144531,11.438942,7.1322713
False,512,128,4,4.0,2,40,25.343176,45.61072,105.69380950927734,3.5299613,2.6953619
True,512,128,4,4.0,2,41,22.899685,25.50304,59.13591766357422,3.6369638,1.9114225
False,512,128,4,4.0,2,41,16.586283,19.787012,59.80544662475586,2.9608743,1.8517127
True,512,128,4,4.0,2,42,26.566778,28.466368,97.38107681274414,3.842069,2.029833
False,512,128,4,4.0,2,42,24.503942,29.44029,69.66903305053711,3.6567428,2.2383819
True,512,128,4,4.0,2,43,30.573639,39.114006,96.87592697143555,4.1612544,2.467297
False,512,128,4,4.0,2,43,29.125679,79.14218,67.43491172790527,3.5324311,3.1268933
True,512,128,4,4.0,2,44,132.93051,133.61005,382.846435546875,9.0970335,4.395933
False,512,128,4,4.0,2,44,55.27924,48.88128,152.01575469970703,5.7089796,2.8080242
True,512,128,4,4.0,2,45,81.48688,63.307827,217.39327239990234,7.1896977,3.0099254
False,512,128,4,4.0,2,45,43.405926,103.04286,91.74067306518555,4.6196437,3.4449701
True,512,128,4,4.0,2,46,44.611904,43.417465,110.47439956665039,5.139369,2.6627026
False,512,128,4,4.0,2,46,84.24526,237.67213,179.88343811035156,6.2272496,5.150422
True,512,128,4,4.0,2,47,139.77504,112.597786,359.393798828125,9.037367,4.57281
False,512,128,4,4.0,2,47,33.071247,58.482677,150.86905670166016,3.9732816,3.0363522
True,512,128,4,4.0,2,48,42.086365,64.16563,86.19604873657227,4.8599563,2.873682
False,512,128,4,4.0,2,48,19.998161,21.646868,64.01241683959961,3.3732028,1.8241348
True,512,128,4,4.0,2,49,43.72404,63.663563,158.38097381591797,4.7422814,3.3212223
False,512,128,4,4.0,2,49,60.96877,74.74667,171.30979919433594,5.8969626,3.284858
True,512,64,8,8.0,2,0,32.50443,27.91748,92.33597183227539,4.453746,2.0341723
False,512,64,8,8.0,2,0,27.00265,44.814972,69.69004440307617,3.8601453,2.4204807
