symmetric,encoder_macs,decoder_macs,encoder_params,decoder_params,input_dim,latent_dim,ratio,hidden_layers,seed,mse_mean,mse_std,mse_p95,mae_mean,mae_std
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,21,2.3368635,16.650093,4.516095733642578,0.87891823,0.96673965
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,22,2.3882968,7.8348064,7.080519247055048,1.0166675,0.85594434
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,22,2.17889,17.530783,3.777178931236267,0.81391805,0.9495002
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,23,1.5713307,4.350689,4.338782835006708,0.8793031,0.5967216
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,23,2.4259396,11.912734,8.011839342117295,0.9064946,0.9512638
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,24,2.3408942,5.4846363,8.800142192840575,1.0355464,0.8563482
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,24,1.4858137,7.751167,3.9567808151245067,0.7435328,0.7147893
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,25,3.3344853,14.060773,9.591443252563474,1.1669123,1.0893823
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,25,2.3355322,18.621132,4.721112537384024,0.82401866,0.9877279
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,26,1.6709142,5.5350547,4.768291616439813,0.8843117,0.6771348
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,26,2.109076,12.747894,4.68343014717102,0.81925815,0.9150561
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,27,3.0097642,7.679671,8.848348522186264,1.1796327,0.92149305
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,27,2.051645,12.350162,4.8182228088378904,0.87002754,0.85684127
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,28,2.6080332,9.8483095,6.889878225326537,1.0430505,0.84570456
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,28,2.0399199,15.382284,3.734592723846429,0.81265783,0.8910986
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,29,2.1439602,6.375579,6.501271486282347,0.95722294,0.809205
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,29,2.3112743,11.109613,6.083239507675165,0.88601184,0.9506405
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,30,2.2166958,7.0380435,7.087515687942499,1.0032854,0.76687384
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,30,1.7755144,11.209579,4.467367649078368,0.7794795,0.8070751
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,31,2.4017804,10.967622,7.160241699218744,0.99338406,0.9066198
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,31,1.8479526,12.370707,4.149365663528441,0.7971884,0.8095877
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,32,2.4975204,6.0414853,8.148346519470211,1.1060504,0.8152808
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,32,1.8843803,12.402997,3.260465621948241,0.76500726,0.89242667
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,33,1.6247529,3.3705802,4.752766799926756,0.89349896,0.6301787
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,33,1.6893027,8.864855,3.646483612060545,0.80331296,0.7372294
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,34,2.5958455,7.5798497,9.16953372955321,1.0509019,0.9201062
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,34,2.244467,20.21613,3.5036738634109375,0.77315354,0.99343437
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,35,3.4749033,18.123446,8.776811313629148,1.1841222,1.1275814
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,35,1.8738225,9.311065,5.199264287948604,0.83261746,0.82881606
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,36,1.9269136,5.938386,5.333586502075187,0.9336651,0.75946987
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,36,2.6256647,16.142664,6.078292751312255,0.97417074,0.97763073
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,37,2.4480112,5.8546476,8.77341022491455,1.0581104,0.8327319
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,37,1.5155644,8.053835,3.4264156341552714,0.7559532,0.72815084
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,38,2.4478815,8.394268,9.14220757484433,1.0251379,0.8706731
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,38,1.7486587,9.147921,4.00293726921081,0.7925453,0.7998894
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,39,1.6425953,2.1685164,5.373356676101684,0.93786746,0.5760639
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,39,2.5147943,14.36424,6.438046026229849,0.9843642,0.88993996
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,40,3.743148,6.295921,16.396556282043427,1.3130834,1.0559613
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,40,1.783359,13.889008,3.808148336410522,0.72397953,0.84606314
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,41,4.910374,17.943338,13.873313426971428,1.442815,1.2065285
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,41,1.508841,10.544743,2.6655476093292223,0.7024168,0.77566093
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,42,2.5083334,12.617221,6.735368680953965,0.99990624,0.91401285
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,42,1.731183,14.906586,2.76938772201538,0.70317125,0.87575203
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,43,1.6831032,3.5110307,5.661357975006093,0.90833324,0.61205
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,43,1.6887465,10.907936,3.162164807319639,0.74458367,0.7933737
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,44,2.4052877,11.488963,6.463610458374008,0.98907703,0.8798764
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,44,3.1695144,28.25239,5.421307516098018,0.90822923,1.1822892
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,45,2.5705,7.6109676,7.674159526824951,1.0818168,0.8563932
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,45,2.198342,19.948595,3.3982986211776707,0.7635756,0.9837961
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,46,1.5664573,2.1968277,5.518979072570801,0.89353853,0.58982706
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,46,2.8025289,18.261887,5.742691659927359,0.9913683,1.0121149
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,47,2.0162873,3.8170607,6.810741853713977,1.0071412,0.67824346
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,47,1.8231175,13.626285,3.2019255876541095,0.7657724,0.85606927
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,48,2.3891287,6.198519,7.986501836776726,1.0410279,0.82553726
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,48,1.9787124,13.343416,3.971726751327511,0.7834344,0.91525304
True,20042,20042,20330,20405,100,25,3.5714285714285716,5,49,2.5530684,5.7694807,8.759301280975338,1.0807035,0.86555433
False,9820,13275,9948,13531,100,25,3.5714285714285716,5,49,2.2150126,20.741323,3.166139459609982,0.7295903,1.0266778
